Age,Attrition,BusinessTravel,DistanceFromHome,Education,EmployeeID,Gender,JobLevel,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,AvgWorkingHours,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single
47,0,0,1,4,2583,1,1,45380,8.0,11,0,16.0,3,8,1,7,3,3,3.0,2.0,4.0,5.995739568611111,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
56,0,1,4,3,2584,0,2,198470,4.0,14,0,6.0,6,0,0,0,3,3,4.0,1.0,2.7614364135407135,7.906703783333334,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
39,0,1,1,3,2585,0,1,105120,1.0,12,1,10.0,2,10,7,9,3,3,1.0,1.0,3.0,7.018032693055556,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
38,0,2,4,2,2586,0,1,44440,1.0,13,0,20.0,2,20,0,7,3,3,4.0,2.0,3.0,10.800123716111111,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
58,0,1,5,3,2587,1,5,21540,4.0,21,1,29.0,3,1,0,0,3,4,4.0,4.0,2.0,9.880895980833332,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
32,1,2,9,3,2588,1,2,191900,3.0,17,1,8.0,2,4,0,3,3,3,1.0,3.0,3.0,10.220263593333334,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
38,0,1,3,4,2589,0,1,44900,2.0,21,1,10.0,1,5,0,3,3,4,2.0,4.0,4.0,7.615879629444445,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
49,0,2,11,4,2590,1,2,35060,3.0,11,1,28.0,4,5,4,3,2,3,2.0,4.0,3.0,6.336143790833333,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
42,0,1,1,3,2591,0,1,23720,3.0,12,1,14.0,3,0,0,0,3,3,2.0,4.0,3.0,8.703656028333334,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27,1,2,8,1,2592,1,4,102310,1.0,13,1,1.0,2,1,0,0,3,3,1.0,2.0,3.0,6.453629070833333,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
35,0,1,25,1,2593,1,1,54100,0.0,18,0,6.0,4,5,0,4,3,3,2.0,1.0,1.0,6.594681026111111,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
28,0,0,21,1,2594,1,3,79780,1.0,16,2,5.0,2,5,1,4,3,3,3.0,3.0,2.0,6.666081998888889,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
31,0,0,23,1,2595,1,1,38670,1.0,11,1,4.0,4,4,2,3,4,3,3.0,1.0,4.0,9.782472564999999,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
36,0,0,1,3,2596,1,2,28380,1.0,19,2,5.0,5,5,0,2,1,3,1.0,2.0,3.0,7.088763888888889,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
34,0,1,2,3,2597,1,4,46950,1.0,16,1,14.0,2,14,2,1,3,3,1.0,4.0,2.0,5.997830459722222,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
34,0,1,19,3,2598,0,1,33390,1.0,16,0,9.0,2,8,1,1,2,3,4.0,3.0,2.0,6.761289351666666,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
26,0,1,2,2,2599,1,2,20800,0.0,13,0,8.0,6,7,7,6,4,3,3.0,1.0,2.0,6.794783406666666,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
29,0,1,2,4,2600,1,2,20960,0.0,22,0,6.0,2,5,0,2,4,4,1.0,1.0,2.0,7.750866858055556,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
32,0,0,3,1,2601,1,3,62090,5.0,17,1,9.0,5,5,1,2,4,3,3.0,4.0,3.0,6.603443013611111,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31,0,2,25,5,2602,0,2,180610,1.0,14,1,10.0,2,10,8,7,3,3,4.0,1.0,3.0,6.8782682472222225,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
28,1,1,7,5,2603,0,2,171230,5.0,15,1,6.0,2,4,0,3,2,3,3.0,4.0,2.0,6.291164759166667,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
38,0,1,9,2,2604,1,3,23720,4.0,12,0,20.0,3,1,0,0,2,3,1.0,1.0,2.0,7.180157882222222,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
35,0,1,5,3,2605,1,2,48830,1.0,18,1,10.0,1,10,0,9,1,3,3.0,4.0,3.0,8.805177083333334,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
27,0,1,2,3,2606,0,1,39040,1.0,15,0,7.0,2,7,0,7,3,3,4.0,4.0,3.0,7.914374699166667,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
32,0,1,8,1,2607,0,2,46270,8.0,17,1,8.0,2,1,0,0,2,3,4.0,4.0,3.0,7.296955828611111,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
31,1,2,2,1,2608,1,3,70940,1.0,14,1,10.0,2,10,0,8,3,3,1.0,4.0,3.0,10.304995291666668,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
53,1,1,18,3,2609,1,1,34230,6.0,15,1,15.0,4,2,2,2,3,3,1.0,1.0,2.0,10.803005910000001,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
54,0,1,14,3,2610,1,3,66740,3.0,17,1,9.0,2,4,2,3,3,3,1.0,3.0,2.0,7.911286996388888,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
33,0,2,2,4,2611,0,4,168800,1.0,14,3,9.0,2,9,2,8,3,3,4.0,3.0,3.0,7.888442289166667,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
43,0,1,3,3,2612,1,1,90940,1.0,12,1,10.0,0,10,0,9,3,3,1.0,3.0,3.0,7.491992753611111,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
38,0,2,2,5,2613,0,4,84460,0.0,14,0,7.0,3,6,1,2,2,3,4.0,2.0,3.0,8.016118084444445,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
55,0,1,9,3,2614,1,2,119160,4.0,15,1,35.0,3,10,1,4,2,3,3.0,2.0,3.0,8.237924285,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
31,0,1,6,3,2615,1,1,45340,1.0,13,0,1.0,2,1,0,0,3,3,4.0,4.0,3.0,10.800426997222223,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
39,0,1,4,3,2616,1,2,98520,0.0,12,1,21.0,5,20,11,10,2,3,2.0,1.0,3.0,6.100789894722222,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
42,0,0,10,4,2617,0,2,61510,1.0,13,1,20.0,3,20,3,7,3,3,4.0,3.0,3.0,6.595412493888889,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
31,0,0,14,2,2618,1,2,23020,4.0,14,0,13.0,3,11,4,8,3,3,3.0,3.0,4.0,6.112748665555556,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
54,0,1,1,3,2619,0,2,23620,6.0,13,1,9.0,2,5,1,4,4,3,3.0,1.0,3.0,10.463672705277778,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
24,0,1,5,4,2620,1,1,178610,1.0,11,2,4.0,5,4,1,2,1,3,2.0,3.0,2.0,6.878420569166667,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
23,0,1,7,3,2621,1,2,191870,1.0,11,1,5.0,2,5,1,4,3,3,4.0,4.0,4.0,6.989227053055555,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
40,0,2,21,3,2622,0,3,197170,1.0,21,0,10.0,1,10,9,4,2,4,4.0,3.0,4.0,7.810896134999999,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
40,0,1,8,1,2623,0,5,35440,3.0,18,3,15.0,3,11,5,10,2,3,2.0,2.0,3.0,6.205795297222222,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
25,0,1,20,5,2624,0,2,85000,4.0,12,0,6.0,2,2,1,2,3,3,3.0,2.0,3.0,6.186274717500001,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
30,0,1,20,4,2625,1,2,46610,1.0,11,0,12.0,3,12,1,7,2,3,4.0,2.0,2.0,6.0828861225,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
25,0,1,7,2,2626,1,5,41030,6.0,15,1,7.0,2,2,0,2,3,3,4.0,3.0,2.0,10.186044685833332,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
47,0,1,1,4,2627,1,2,42490,2.0,13,1,25.0,2,17,12,11,2,3,1.0,3.0,3.0,7.80406028361111,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
33,0,0,1,3,2628,1,2,140260,1.0,12,0,1.0,4,1,0,0,3,3,2.0,3.0,2.0,6.205515366388888,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
38,0,1,19,3,2629,0,2,68930,0.0,17,0,16.0,3,15,5,8,3,3,4.0,2.0,3.0,7.887488473888888,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
31,0,1,10,4,2630,0,3,61250,0.0,13,1,3.0,3,2,1,2,3,3,1.0,3.0,3.0,7.201739280555556,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
38,0,2,1,4,2631,1,2,36690,2.0,19,0,10.0,2,8,7,7,3,3,1.0,3.0,3.0,6.505002286111111,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
42,0,1,6,3,2632,1,2,100080,6.0,19,1,9.0,3,4,1,2,1,3,4.0,1.0,2.0,9.820030473333334,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
41,0,1,2,2,2633,1,1,23870,3.0,17,1,12.0,1,5,1,0,1,3,4.0,4.0,3.0,7.692067510277778,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
47,0,0,21,2,2634,1,1,46390,0.0,11,1,14.0,2,13,5,12,2,3,3.0,2.0,1.0,7.175159751944444,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
35,0,1,4,3,2635,1,2,78980,7.0,15,0,5.0,2,2,2,2,2,3,4.0,3.0,3.0,10.43448461888889,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22,0,1,12,1,2636,1,2,25340,0.0,11,0,4.0,1,3,1,2,3,3,4.0,3.0,4.0,6.435723593888889,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
35,0,1,9,3,2637,0,2,131420,1.0,25,2,10.0,4,10,0,8,3,4,2.0,3.0,3.0,8.021547281111111,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
33,0,1,3,4,2638,1,3,16110,0.0,14,0,10.0,2,9,8,1,2,3,2.0,4.0,3.0,9.094859352777778,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
32,0,1,3,2,2639,1,3,53630,1.0,13,0,6.0,4,6,4,1,3,3,3.0,2.0,3.0,7.001826878611111,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
40,0,1,1,4,2640,1,2,50710,8.0,17,1,8.0,3,1,0,0,2,3,1.0,4.0,2.0,6.184851394444444,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
32,0,1,1,2,2641,1,3,136950,0.0,13,0,3.0,3,2,2,2,3,3,2.0,2.0,3.0,6.001692028888889,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
39,0,1,4,4,2642,1,1,134020,7.0,14,1,18.0,1,7,1,7,3,3,1.0,4.0,3.0,8.016600694444445,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
38,0,1,20,4,2643,0,2,20290,3.0,11,1,20.0,3,18,1,11,2,3,2.0,3.0,3.0,8.024595410555555,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
32,0,1,18,3,2644,1,2,63770,1.0,12,2,14.0,3,14,5,7,3,3,3.0,4.0,3.0,7.891302800555556,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
37,0,1,1,3,2645,0,4,54290,1.0,17,1,16.0,3,16,6,8,3,3,3.0,4.0,3.0,9.417802185000001,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
25,0,1,2,4,2646,0,2,27850,0.0,21,0,6.0,2,5,0,4,3,4,1.0,3.0,2.0,8.030438218333334,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
52,0,0,2,4,2647,1,1,46140,2.0,16,1,16.0,3,9,0,0,3,3,1.0,4.0,2.0,6.812064471666667,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
44,0,1,8,1,2648,0,1,26100,6.0,15,0,6.0,2,4,1,2,3,3,2.0,4.0,3.0,10.769022131666667,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
21,0,1,10,5,2649,1,3,66870,1.0,19,3,2.0,0,2,1,2,3,3,3.0,1.0,3.0,8.209698275833333,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
39,0,0,3,4,2650,0,2,47240,2.0,12,1,21.0,4,6,1,3,4,3,4.0,4.0,2.0,6.3149963125,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
23,1,2,2,4,2651,0,2,61790,1.0,11,0,1.0,3,1,1,0,3,3,4.0,1.0,2.0,7.957643061388889,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
36,0,1,24,3,2652,0,2,61200,0.0,19,0,10.0,2,9,3,4,3,3,1.0,4.0,3.0,7.830423338055556,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
36,0,2,16,1,2653,1,2,105960,7.0,15,0,18.0,3,4,0,2,2,3,4.0,2.0,3.0,7.825021008333334,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
56,0,0,8,1,2654,1,1,54670,1.0,20,0,13.0,6,13,1,9,2,4,3.0,3.0,2.0,6.6201115858333335,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29,1,1,9,4,2655,1,2,29960,9.0,25,0,4.0,4,2,2,2,3,4,1.0,4.0,4.0,10.876961134722222,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
42,0,1,17,1,2656,1,3,99980,5.0,24,2,24.0,3,22,4,14,2,4,1.0,3.0,2.0,7.378281544166666,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
56,1,1,10,4,2657,1,2,40780,8.0,24,1,14.0,3,10,9,8,3,4,4.0,3.0,1.0,6.8128213275,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
41,0,1,13,4,2658,0,1,109200,0.0,15,1,21.0,3,20,0,10,4,3,1.0,2.0,3.0,7.812496468888889,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
34,0,1,1,3,2659,0,1,62320,1.0,13,1,8.0,3,8,1,7,3,3,4.0,3.0,3.0,7.3575901875,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
36,0,0,1,1,2660,0,1,132470,1.0,14,0,15.0,3,15,11,11,3,3,4.0,4.0,2.0,7.69374655638889,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
41,0,1,1,5,2661,1,1,40810,2.0,13,0,14.0,3,5,0,4,3,3,3.0,2.0,3.0,7.083069561111111,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
32,0,1,9,4,2662,0,2,57690,1.0,11,0,4.0,3,4,1,2,3,3,4.0,1.0,3.0,6.697839896666666,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
35,0,1,16,3,2663,0,2,23940,1.0,16,1,9.0,3,9,1,7,3,3,3.0,4.0,3.0,10.486130705277779,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
38,0,1,23,3,2664,1,3,39040,1.0,22,0,10.0,3,10,1,9,2,4,1.0,4.0,3.0,6.913981101944444,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
50,1,2,4,2,2665,0,2,167990,7.0,14,1,12.0,2,6,0,1,2,3,2.0,3.0,3.0,7.196671394722222,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
36,0,1,22,4,2666,1,1,29500,4.0,14,0,8.0,1,6,0,0,2,3,2.0,4.0,2.0,6.2975416666666675,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
45,0,1,24,3,2667,1,1,36290,8.0,16,1,8.0,2,5,0,1,4,3,4.0,3.0,3.0,6.082725321666667,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
40,0,1,10,4,2668,1,1,93620,2.0,11,1,8.0,6,2,2,2,3,3,3.0,3.0,3.0,6.216711969444444,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
35,0,2,7,2,2669,1,2,32290,1.0,25,0,10.0,2,10,0,2,2,4,3.0,3.0,4.0,8.381166666666667,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
40,0,1,17,4,2670,1,1,35780,2.0,14,1,20.0,2,5,0,2,3,3,3.0,3.0,3.0,7.506722222222223,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
35,0,1,14,1,2671,1,2,79880,1.0,18,0,4.0,3,4,1,1,3,3,3.0,4.0,3.0,6.899807504722222,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
29,0,1,1,3,2672,1,3,42840,4.0,11,0,10.0,5,4,0,3,2,3,4.0,2.0,3.0,9.795089869166667,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
29,0,1,5,3,2673,1,2,75530,1.0,19,0,5.0,3,5,0,4,3,3,4.0,1.0,1.0,6.116676499444444,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
50,1,1,17,3,2674,1,1,173280,4.0,15,2,20.0,1,3,2,0,3,3,4.0,1.0,3.0,9.59665598277778,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
39,0,1,25,3,2675,1,2,197010,0.0,11,0,21.0,3,20,9,6,4,3,2.0,4.0,2.0,7.494827133888888,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
31,0,0,8,4,2676,0,4,147320,0.0,12,0,10.0,3,9,1,7,3,3,2.0,1.0,3.0,7.261157210277778,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
26,0,1,11,4,2677,1,2,92780,0.0,20,0,5.0,3,4,0,0,3,4,4.0,3.0,3.0,7.5230190058333335,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
36,0,2,5,1,2678,1,1,13590,4.0,12,0,17.0,2,5,0,3,3,3,3.0,4.0,3.0,7.697297358611111,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
39,0,1,2,1,2679,0,1,47790,4.0,14,2,9.0,3,7,1,7,3,3,4.0,1.0,3.0,5.9873759105555555,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
27,0,1,8,2,2680,1,1,164220,1.0,20,1,6.0,3,6,0,3,3,4,2.0,2.0,3.0,9.295790329999999,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
49,0,2,6,1,2681,1,3,29960,2.0,18,1,17.0,2,9,0,8,2,3,4.0,2.0,2.0,6.415900996944445,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
34,0,1,4,3,2682,0,1,12610,2.0,14,1,6.0,6,4,1,2,3,3,2.0,3.0,4.0,6.470493025277778,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
41,1,1,7,2,2683,0,1,20990,8.0,12,1,8.0,2,6,0,5,3,3,2.0,4.0,1.0,8.594232301666667,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
49,0,2,1,4,2684,0,2,58100,1.0,21,1,10.0,2,10,1,7,3,4,3.0,2.0,3.0,6.697707115,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
37,1,1,2,3,2685,1,1,56470,6.0,19,0,7.0,2,0,0,0,3,3,4.0,3.0,3.0,8.492027416944444,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
33,0,2,10,2,2686,1,2,34200,1.0,14,0,8.0,3,8,3,0,3,3,4.0,3.0,3.0,9.517201779444443,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
27,0,1,5,4,2687,0,4,44000,9.0,17,1,6.0,3,2,2,2,2,3,1.0,2.0,3.0,6.387039715277778,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
32,0,2,9,2,2688,0,2,35000,0.0,16,1,8.0,2,7,3,6,2,3,4.0,4.0,2.0,7.246658462222222,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
59,0,1,2,2,2689,0,5,20660,4.0,12,1,12.0,3,1,0,0,3,3,3.0,1.0,2.0,9.969735006944445,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
30,0,1,11,4,2690,1,2,171690,1.0,17,2,1.0,2,1,0,0,3,3,4.0,3.0,3.0,6.39668566,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
38,0,2,18,4,2691,1,2,41620,0.0,15,1,10.0,1,9,1,8,3,3,4.0,3.0,3.0,7.9902155369444445,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36,0,1,7,3,2692,1,1,92040,6.0,23,1,17.0,2,7,7,7,3,4,3.0,3.0,2.0,7.820515173611111,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
35,0,1,3,4,2693,1,2,32940,0.0,11,0,6.0,2,5,0,3,3,3,1.0,2.0,3.0,7.497904896388889,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
29,0,1,29,4,2694,1,2,21270,0.0,11,1,10.0,3,9,0,8,2,3,4.0,3.0,3.0,10.729303160833332,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
31,0,1,2,2,2695,1,2,39750,1.0,15,1,5.0,3,5,4,3,3,3,1.0,3.0,2.0,6.335467224444445,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
34,0,1,28,3,2696,1,1,107930,0.0,11,3,3.0,1,2,1,2,2,3,2.0,4.0,3.0,7.5894719825,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
28,1,1,1,4,2697,1,5,100960,2.6948303347756775,13,0,6.0,2,4,0,3,3,3,3.0,3.0,3.0,10.514124371111112,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
29,0,1,16,2,2698,0,4,36460,1.0,14,0,10.0,3,10,8,8,4,3,2.0,1.0,3.0,8.011080785833334,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
32,0,1,22,3,2699,0,2,74460,0.0,19,0,7.0,3,6,0,5,3,3,1.0,2.0,2.0,10.6998319025,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22,0,0,8,3,2700,0,3,108510,1.0,16,1,1.0,2,1,0,0,4,3,4.0,4.0,2.0,9.98774248611111,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
53,0,1,11,3,2701,1,2,21090,2.0,13,0,31.0,3,25,3,7,3,3,1.0,4.0,3.0,8.013222455555555,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
38,0,1,29,3,2702,0,1,37220,5.0,14,0,6.0,0,3,1,2,3,3,4.0,4.0,3.0,9.679868113888888,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
24,0,0,1,5,2703,1,3,93800,0.0,16,0,5.0,2,4,1,3,2,3,1.0,3.0,2.0,6.901887706666667,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
36,1,1,1,3,2704,1,1,54860,7.0,12,1,10.0,2,5,0,3,3,3,3.0,1.0,3.0,6.500812621666666,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
34,0,1,24,3,2705,1,4,27420,0.0,11,1,13.0,2,12,2,11,3,3,1.0,2.0,3.0,6.1207923497222225,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
21,0,1,2,3,2706,1,2,137570,1.0,12,1,0.0,3,0,0,0,3,3,3.0,4.0,3.0,5.980667388055555,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
34,1,1,15,2,2707,0,2,84630,2.0,13,0,8.0,2,4,1,3,1,3,2.0,1.0,3.0,7.786240362777777,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
53,0,1,2,1,2708,1,5,31620,4.0,15,0,26.0,4,14,4,8,3,3,3.0,2.728246013667426,2.0,7.499900875833333,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
32,1,2,10,3,2709,0,2,165980,1.0,13,0,10.0,2,10,6,7,3,3,2.0,1.0,3.0,9.491586648333334,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
42,0,1,10,3,2710,1,2,66510,0.0,20,0,10.0,5,9,4,2,2,4,3.0,2.0,2.7614364135407135,6.884506172777778,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
44,0,1,3,1,2711,0,1,23450,3.0,15,2,24.0,0,22,5,17,3,3,1.0,4.0,3.0,7.094737394722222,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
46,0,1,2,3,2712,0,1,34200,3.0,13,2,22.0,3,2,2,1,1,3,2.0,1.0,2.0,8.014655414722222,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
33,0,1,3,3,2713,1,1,43730,4.0,14,0,7.0,3,1,0,0,3,3,3.0,4.0,3.0,6.460929038055556,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
44,0,1,26,3,2714,1,5,47590,2.0,21,0,9.0,2,4,1,3,3,4,4.0,4.0,4.0,8.498006535833333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30,0,1,1,4,2715,0,1,53010,1.0,16,1,10.0,3,10,1,8,3,3,4.0,3.0,3.0,6.097253213888889,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
39,1,1,1,4,2716,1,1,36730,3.0,14,1,19.0,3,1,0,0,3,3,4.0,4.0,4.0,6.489479458333333,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
24,1,1,2,5,2717,1,3,47680,2.0,11,1,6.0,2,2,2,0,2,3,2.0,4.0,2.0,9.689935720833335,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
43,0,1,9,5,2718,0,1,12740,1.0,19,0,6.0,3,5,1,4,2,3,4.0,3.0,2.0,6.499559426111111,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
50,1,1,12,4,2719,1,1,49000,1.0,11,0,3.0,3,3,0,2,2,3,1.0,3.0,3.0,8.89433054388889,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
35,0,1,2,4,2720,1,3,104660,1.0,13,0,2.0,1,2,2,2,3,3,4.0,4.0,3.0,7.1040713275,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
